"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","mitochondrial ribosome","GO:0005761","0.02886261086043157","1.53966438595935","14","1","1","6427","AAEL007668"
"GO:CC","voltage-gated calcium channel complex","GO:0005891","0.02886261086043157","1.53966438595935","6","2","1","6427","AAEL027774"
"GO:CC","calcium channel complex","GO:0034704","0.02886261086043157","1.53966438595935","7","2","1","6427","AAEL027774"
"GO:CC","small ribosomal subunit","GO:0015935","0.03133654893418318","1.503948833692811","19","1","1","6427","AAEL007668"
"GO:CC","mitochondrial matrix","GO:0005759","0.03911582526273258","1.4076475026090587","34","1","1","6427","AAEL007668"
"GO:CC","cation channel complex","GO:0034703","0.03911582526273258","1.4076475026090587","19","2","1","6427","AAEL027774"
"GO:CC","ribosomal subunit","GO:0044391","0.03911582526273258","1.4076475026090587","37","1","1","6427","AAEL007668"
"GO:CC","ion channel complex","GO:0034702","0.04207642483563886","1.3759611685719066","23","2","1","6427","AAEL027774"
"GO:CC","transmembrane transporter complex","GO:1902495","0.04329391629064686","1.3635731269036737","30","2","1","6427","AAEL027774"
"GO:CC","Cajal body","GO:0015030","0.04329391629064686","1.3635731269036737","1","63","1","6427","AAEL006845"
"GO:CC","transporter complex","GO:1990351","0.04329391629064686","1.3635731269036737","31","2","1","6427","AAEL027774"
"GO:CC","plasma membrane protein complex","GO:0098797","0.055635423504432464","1.2546486016942915","44","2","1","6427","AAEL027774"
"GO:CC","ribonucleoprotein complex","GO:1990904","0.08187556958367581","1.0868456657337549","139","1","1","6427","AAEL007668"
"GO:CC","ribosome","GO:0005840","0.09126082672060515","1.03971560132524","166","1","1","6427","AAEL007668"
"GO:CC","membrane-enclosed lumen","GO:0031974","0.1030807530729735","0.9868224173015541","250","1","1","6427","AAEL007668"
"GO:CC","DNA repair complex","GO:1990391","0.1030807530729735","0.9868224173015541","4","57","1","6427","AAEL027688"
"GO:CC","organelle lumen","GO:0043233","0.1030807530729735","0.9868224173015541","250","1","1","6427","AAEL007668"
"GO:CC","intracellular organelle lumen","GO:0070013","0.1030807530729735","0.9868224173015541","250","1","1","6427","AAEL007668"
"GO:CC","mismatch repair complex","GO:0032300","0.1030807530729735","0.9868224173015541","4","57","1","6427","AAEL027688"
"GO:CC","mitochondrion","GO:0005739","0.11545044344173001","0.9376043946313737","308","1","1","6427","AAEL007668"
"GO:CC","membrane protein complex","GO:0098796","0.13354625646200896","0.8743682815151586","189","2","1","6427","AAEL027774"
"GO:CC","adherens junction","GO:0005912","0.22396336440427414","0.6498230171047357","14","51","1","6427","AAEL008543"
"GO:CC","nuclear body","GO:0016604","0.2361544382686814","0.626803887912881","13","63","1","6427","AAEL006845"
